Date,close,high,low,open,volume,dividends,stock splits,capital gains
2025-11-13 00:00:00-05:00,244.1438751220703,249.14020187548334,243.42871108945423,249.14020187548334,1041800,0.0,0.0,0.0
2025-11-14 00:00:00-05:00,244.42201232910156,245.93182158005305,239.9819478720048,241.06464422023367,772700,0.0,0.0,0.0
2025-11-17 00:00:00-05:00,241.7301483154297,245.017977863243,240.18059851158023,243.23997267974818,770100,0.0,0.0,0.0
2025-11-18 00:00:00-05:00,240.4189910888672,242.70359044659082,238.97870513180138,240.28987203777388,7568600,0.0,0.0,0.0
2025-11-19 00:00:00-05:00,241.32290649414062,242.63407343415045,239.32637336995936,240.60772728260756,1802100,0.0,0.0,0.0
2025-11-20 00:00:00-05:00,236.42591857910156,246.478137294543,236.26698650569935,245.4351664031614,1081600,0.0,0.0,0.0
2025-11-21 00:00:00-05:00,236.2371826171875,238.2933113217755,233.0685445837274,237.0914235442125,1513700,0.0,0.0,0.0
2025-11-24 00:00:00-05:00,240.67726135253906,241.06464882198824,236.87290996969347,237.17090382848448,666200,0.0,0.0,0.0
2025-11-25 00:00:00-05:00,242.57447814941406,242.98172076948924,236.23720157396127,240.13094664597506,647900,0.0,0.0,0.0
2025-11-26 00:00:00-05:00,246.02120971679688,246.9052636854228,244.13394061678724,244.3028002599168,722400,0.0,0.0,0.0
2025-11-28 00:00:00-05:00,248.57400512695312,248.57400512695312,246.50793365515827,246.98471471585043,466900,0.0,0.0,0.0
2025-12-01 00:00:00-05:00,245.9914093017578,247.30257615003538,244.73985334743543,246.10067320578094,740200,0.0,0.0,0.0
2025-12-02 00:00:00-05:00,247.14366149902344,249.34879487630127,246.2596226338335,247.41185749263764,676500,0.0,0.0,0.0
2025-12-03 00:00:00-05:00,248.1270294189453,248.4150805468897,244.51140802340393,246.11062605354323,424200,0.0,0.0,0.0
2025-12-04 00:00:00-05:00,249.91497802734375,250.23282702599553,247.89857465684946,248.71307503062982,477300,0.0,0.0,0.0
2025-12-05 00:00:00-05:00,251.09698486328125,252.22934934403304,249.8652992056965,250.23281635751175,332000,0.0,0.0,0.0
2025-12-08 00:00:00-05:00,251.6830596923828,252.75582849842547,250.65001632807622,252.5373006773836,532400,0.0,0.0,0.0
2025-12-09 00:00:00-05:00,251.80224609375,253.02400422739913,250.91820725613445,251.1466626438516,385300,0.0,0.0,0.0
2025-12-10 00:00:00-05:00,254.20603942871094,255.02053980698244,251.08706938196937,252.07044456652125,412000,0.0,0.0,0.0
2025-12-11 00:00:00-05:00,254.3450927734375,254.66295691989782,249.27925798114887,251.94130200306893,389700,0.0,0.0,0.0
2025-12-12 00:00:00-05:00,247.789306640625,253.22265865039745,246.63707183184317,253.22265865039745,551800,0.0,0.0,0.0
2025-12-15 00:00:00-05:00,246.6768035888672,249.78584607535905,246.6768035888672,249.55739068458405,649200,0.0,0.0,0.0
2025-12-16 00:00:00-05:00,246.7176513671875,247.93274992221703,244.9447682741582,246.02044349117864,508300,0.671,0.0,0.0
2025-12-17 00:00:00-05:00,240.91099548339844,247.64390838743597,240.771556953357,247.4247885262766,767100,0.0,0.0,0.0
2025-12-18 00:00:00-05:00,245.08421325683594,247.21563948177626,244.3272482065188,245.2933634540425,606300,0.0,0.0,0.0
2025-12-19 00:00:00-05:00,250.2434539794922,250.7912536347007,246.50847705442516,246.50847705442516,603100,0.0,0.0,0.0
2025-12-22 00:00:00-05:00,252.3748779296875,252.852950716444,250.80120584238492,252.60395225701626,757000,0.0,0.0,0.0
2025-12-23 00:00:00-05:00,253.30117797851562,253.36093518137014,251.38885630120586,251.6577789117121,448800,0.0,0.0,0.0
2025-12-24 00:00:00-05:00,254.44656372070312,254.63580499397733,252.92269426429428,253.1318444733209,244000,0.0,0.0,0.0
2025-12-26 00:00:00-05:00,254.00831604003906,255.01427957757733,253.54019770423938,255.01427957757733,541900,0.0,0.0,0.0
2025-12-29 00:00:00-05:00,252.4744873046875,253.47048115783173,251.44861485176176,251.9764903781154,656100,0.0,0.0,0.0
2025-12-30 00:00:00-05:00,251.77728271484375,252.99239644725222,251.6577683141676,252.59400497989154,1185800,0.0,0.0,0.0
2025-12-31 00:00:00-05:00,249.30722045898438,251.89681057190882,249.1877060591344,251.82708370688954,1276500,0.0,0.0,0.0
2026-01-02 00:00:00-05:00,251.71751403808594,252.66370512817363,249.57613340274756,251.68763543927915,1144300,0.0,0.0,0.0
2026-01-05 00:00:00-05:00,254.0979461669922,255.31305987989222,253.38082937912787,254.08799169964908,1052000,0.0,0.0,0.0
2026-01-06 00:00:00-05:00,257.0759582519531,257.2651995152394,253.0421953141573,254.60591295486142,1564300,0.0,0.0,0.0
2026-01-07 00:00:00-05:00,255.44253540039062,257.4843105666221,255.2035066108702,256.5580436119114,729900,0.0,0.0,0.0
2026-01-08 00:00:00-05:00,252.31512451171875,255.86087539313348,251.23944932715384,255.641755529741,687700,0.0,0.0,0.0
2026-01-09 00:00:00-05:00,255.96044921875,256.5082640722302,252.8429988095554,253.41070740001626,1064300,0.0,0.0,0.0
2026-01-12 00:00:00-05:00,257.91265869140625,258.32098948388983,254.21751426109262,254.21751426109262,409400,0.0,0.0,0.0
2026-01-13 00:00:00-05:00,257.8727722167969,259.0779162686538,256.92656589799174,258.61976760680506,466000,0.0,0.0,0.0
2026-01-14 00:00:00-05:00,254.7055206298828,256.76722013926195,252.51433704779262,256.6676450636278,549400,0.0,0.0,0.0
2026-01-15 00:00:00-05:00,256.1795349121094,258.82888184131957,256.02017227027915,257.5241325063577,492800,0.0,0.0,0.0
2026-01-16 00:00:00-05:00,257.3448791503906,258.48029626024953,256.0500689921018,258.07193516077274,582600,0.0,0.0,0.0
2026-01-20 00:00:00-05:00,251.82708740234375,255.53218582866594,251.56813446631537,252.98244394338195,563200,0.0,0.0,0.0
2026-01-21 00:00:00-05:00,254.3768310546875,256.0202148787975,251.4386521461203,253.0023698337146,742000,0.0,0.0,0.0
2026-01-22 00:00:00-05:00,255.04415893554688,257.1158128221696,253.8290451919033,256.7871482172713,574500,0.0,0.0,0.0
2026-01-23 00:00:00-05:00,254.4664764404297,255.70151429642394,253.09200005211838,254.207508310655,536400,0.0,0.0,0.0
2026-01-26 00:00:00-05:00,255.92062377929688,257.02616232789546,254.2971489921598,254.46646611755762,875600,0.0,0.0,0.0
2026-01-27 00:00:00-05:00,259.1775207519531,259.3468530803215,257.3448957161754,257.8428926409624,559100,0.0,0.0,0.0
2026-01-28 00:00:00-05:00,259.04803466796875,260.35278416910944,258.41061441477905,259.49624405490954,527100,0.0,0.0,0.0
2026-01-29 00:00:00-05:00,260.0738830566406,261.0499678736541,254.59591743332797,260.71133364619646,945300,0.0,0.0,0.0
2026-01-30 00:00:00-05:00,254.8648681640625,260.113760060301,253.65970890679193,258.29107427557517,1140200,0.0,0.0,0.0
2026-02-02 00:00:00-05:00,257.324951171875,258.6097917224797,254.5859833387077,254.5859833387077,444800,0.0,0.0,0.0
2026-02-03 00:00:00-05:00,255.42263793945312,260.32291071664696,251.96652282657982,259.70539938576906,866700,0.0,0.0,0.0
2026-02-04 00:00:00-05:00,246.06027221679688,253.8389813912205,243.13204800261255,253.8389813912205,1821500,0.0,0.0,0.0
2026-02-05 00:00:00-05:00,243.1519775390625,247.106074243029,241.27950428343635,243.75953438066506,983700,0.0,0.0,0.0
2026-02-06 00:00:00-05:00,252.4744873046875,253.00236283104113,246.63796271735595,246.63796271735595,879500,0.0,0.0,0.0
2026-02-09 00:00:00-05:00,256.3987121582031,257.6337653101125,251.20959225204018,251.87690636676453,1023000,0.0,0.0,0.0
2026-02-10 00:00:00-05:00,254.03819274902344,257.34489967535865,253.85892114821888,257.2054459445192,782000,0.0,0.0,0.0
2026-02-11 00:00:00-05:00,254.12783813476562,257.8329366677466,251.88685185422037,257.0759715753706,850300,0.0,0.0,0.0
2026-02-12 00:00:00-05:00,249.19766235351562,256.91663001638824,249.10802655297098,255.1039138845195,1056400,0.0,0.0,0.0
2026-02-13 00:00:00-05:00,250.4725341796875,252.43464331945856,246.4188470314506,249.03830057521927,906800,0.0,0.0,0.0
2026-02-17 00:00:00-05:00,250.641845703125,251.817126346234,247.11603416911808,248.55026774148024,731200,0.0,0.0,0.0
2026-02-18 00:00:00-05:00,252.4744873046875,254.51626254550507,250.43269686620982,251.10001092409723,617100,0.0,0.0,0.0
2026-02-19 00:00:00-05:00,252.28524780273438,252.9027591327448,250.42272894993937,251.13984574502382,620000,0.0,0.0,0.0
2026-02-20 00:00:00-05:00,253.75930786132812,254.8349830259819,250.80120495794526,251.1796874781919,609700,0.0,0.0,0.0
2026-02-23 00:00:00-05:00,248.74945068359375,253.02225738374128,247.8430926813124,252.21550484017672,576100,0.0,0.0,0.0
2026-02-24 00:00:00-05:00,251.12989807128906,252.0063775551389,246.75748551507368,248.87895735772815,509900,0.0,0.0,0.0
2026-02-25 00:00:00-05:00,255.35292053222656,255.76128167800465,253.33105413430974,253.5103257411426,587400,0.0,0.0,0.0
2026-02-26 00:00:00-05:00,253.86886596679688,255.24332711370604,250.12393464827693,254.9246169918357,851300,0.0,0.0,0.0
2026-02-27 00:00:00-05:00,251.94662475585938,252.45457617596935,249.72554740662693,249.9147886800976,554100,0.0,0.0,0.0
2026-03-02 00:00:00-05:00,252.68362426757812,253.17166670121273,249.07813157130312,249.615961536859,815400,0.0,0.0,0.0
2026-03-03 00:00:00-05:00,246.0204315185547,247.50446780269417,241.6778977934662,246.28935410913778,1287400,0.0,0.0,0.0
2026-03-04 00:00:00-05:00,249.70562744140625,250.7912571018627,246.8072816600465,248.17178838561728,580300,0.0,0.0,0.0
2026-03-05 00:00:00-05:00,246.04037475585938,249.3869149065939,242.47471472876967,248.0522867125475,948000,0.0,0.0,0.0
